gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,
hsa-miR-29b-1-3p,635.1678193,-0.376329229,0.615579285,-0.611341606,NA,NA,,,0.466302803,,,,,,
hsa-miR-628-3p,32.65782468,-0.375121864,1.014891795,-0.369617594,0.71166744,0.997787112,,,0.466302803,,,,,,
hsa-miR-29b-2-3p,635.5656153,-0.374290527,0.615581667,-0.608027409,NA,NA,,,0.466302803,,,,,,
hsa-miR-6850-5p,3.523926196,-0.372922495,1.748353639,-0.213299236,0.83109357,0.997787112,,,0.466302803,,,,,,
hsa-miR-624-5p,6.664571304,-0.370291287,1.694523083,-0.218522421,0.827022091,0.997787112,,,0.466302803,,,,,,
hsa-miR-3191-5p,2.095239874,-0.369542776,2.142905126,-0.172449434,0.863084212,0.997787112,,,0.466302803,,,,,,
hsa-miR-3059-5p,0.84142671,-0.366618982,2.205833833,-0.166204261,0.867996206,0.997787112,,,0.466302803,,,,,,
NovelmiRNA-402,7.458958218,-0.365336829,1.632043817,-0.223852341,0.822872201,0.997787112,,,0.466302803,,,,,,
NovelmiRNA-876,12.73585614,-0.360237583,1.420763361,-0.253552134,0.799841579,0.997787112,,,0.466302803,,,,,,
NovelmiRNA-1195,0.420713355,-0.358739392,2.221309305,-0.161499072,0.871700342,0.997787112,,,0.466302803,,,,,,
hsa-miR-6815-5p,8.448986909,-0.357340148,1.642305719,-0.217584427,0.82775292,0.997787112,,,0.466302803,,,,,,
hsa-miR-6810-3p,2.558788806,-0.357070816,2.033383472,-0.175604268,0.860604849,0.997787112,,,0.466302803,,,,,,
hsa-miR-100-5p,359961.7381,-0.355802367,0.694265516,-0.512487455,0.608309898,0.923263247,,,0.466302803,,,,,,
hsa-miR-3130-3p,9.582947207,-0.354057939,1.430998046,-0.247420282,0.80458298,0.997787112,,,0.466302803,,,,,,
hsa-miR-3131,1.489533452,-0.353060349,2.17323378,-0.162458523,0.870944788,0.997787112,,,0.46349466,,,,,,
hsa-miR-186-5p,4420.368832,-0.346502628,0.606277482,-0.571524819,0.567643941,0.882892679,,,0.46349466,,,,,,
hsa-miR-3117-3p,86.37794062,-0.344799034,0.833834563,-0.413510125,0.679232906,0.98734006,,,0.46349466,,,,,,
hsa-miR-6842-3p,10.50197566,-0.342753968,1.513105304,-0.226523539,0.820794254,0.997787112,,,0.46349466,,,,,,
hsa-miR-16-5p,1745.188908,-0.337941915,0.658733206,-0.513017884,0.607938811,0.923263247,,,0.46349466,,,,,,
hsa-miR-589-5p,1539.493831,-0.332245745,0.828179677,-0.401175922,0.688290607,0.991834498,,,0.46349466,,,,,,
hsa-miR-573,24.32267656,-0.329575846,1.255676138,-0.262468829,0.792960014,0.997787112,,,0.46349466,,,,,,
hsa-miR-548t-3p,5.087443795,-0.324178672,1.985118835,-0.163304416,0.870278757,0.997787112,,,0.46349466,,,,,,
hsa-miR-106b-3p,14640.10432,-0.324109338,0.812365009,-0.398970086,NA,NA,,,0.46349466,,,,,,
hsa-miR-4775,16.61056051,-0.322000752,1.181185362,-0.272608147,0.785154449,0.997787112,,,0.46349466,,,,,,
NovelmiRNA-77,92.67259702,-0.31945617,2.197888477,-0.145346851,0.884437025,0.997787112,,,0.46349466,,,,,,
hsa-miR-1266-5p,41.06267223,-0.319109963,1.060289396,-0.300964967,0.763441209,0.997787112,,,0.46349466,,,,,,
hsa-miR-339-5p,509.3309557,-0.313759358,0.6995958,-0.448486624,0.653802038,0.965416472,,,0.46349466,,,,,,
hsa-miR-4742-3p,6.246350673,-0.308718396,1.675781407,-0.184223548,0.853838087,0.997787112,,,0.46349466,,,,,,
hsa-miR-6511b-5p,11.88233661,-0.306256227,2.16247107,-0.141623271,0.887377585,0.997787112,,,0.46349466,,,,,,
hsa-miR-6735-3p,1.085330938,-0.29918398,2.194514466,-0.136332654,0.891558311,0.997787112,,,0.46349466,,,,,,
hsa-miR-769-5p,4871.642682,-0.296365071,0.819828971,-0.361496217,0.717728533,0.997787112,,,0.46349466,,,,,,
hsa-miR-98-5p,7846.642359,-0.289163922,0.652158664,-0.443395049,0.657480017,0.966546986,,,0.46349466,,,,,,
hsa-miR-625-3p,574.9579369,-0.284395791,0.651328698,-0.43663943,0.662372863,0.970849367,,,0.46349466,,,,,,
hsa-miR-6853-3p,4.529536715,-0.281487521,1.677867632,-0.167765035,0.866768131,0.997787112,,,0.46349466,,,,,,
hsa-miR-149-5p,325.6926739,-0.274692386,0.796798369,-0.344745166,0.730285959,0.997787112,,,0.46349466,,,,,,
NovelmiRNA-170,3.143110532,-0.270343871,1.915763559,-0.141115468,0.887778724,0.997787112,,,0.46349466,,,,,,
hsa-miR-3143,2.46869733,-0.268057086,1.940505255,-0.138137779,0.890131529,0.997787112,,,0.46349466,,,,,,
hsa-miR-1292-5p,88.72376168,-0.266954136,1.125218197,-0.237246551,0.812465524,0.997787112,,,0.46349466,,,,,,
NovelmiRNA-61,34.00787652,-0.263012218,1.033665456,-0.254446172,0.799150885,0.997787112,,,0.46349466,,,,,,
hsa-miR-660-5p,388.4706503,-0.260747884,0.794300195,-0.328273725,0.742704709,0.997787112,,,0.46349466,,,,,,
hsa-miR-301b-5p,38.89396764,-0.258146109,1.233107867,-0.209345927,0.834178202,0.997787112,,,0.46349466,,,,,,
hsa-miR-5000-3p,2.976668726,-0.257390962,2.099341235,-0.122605586,0.902419431,0.997787112,,,0.46349466,,,,,,
hsa-miR-6797-5p,1.081167487,-0.255490814,2.196820982,-0.116300243,0.907414593,0.997787112,,,0.46349466,,,,,,
hsa-miR-375-3p,1.660134697,-0.254995728,2.026853917,-0.125808637,0.899883405,0.997787112,,,0.46349466,,,,,,
hsa-miR-766-3p,110.5762577,-0.25474637,0.727763259,-0.350040163,0.726308556,0.997787112,,,0.46349466,,,,,,
hsa-miR-6721-5p,2.412284787,-0.249977641,2.043874912,-0.122305744,0.902656883,0.997787112,,,0.46349466,,,,,,
hsa-miR-1262,84.4649703,-0.249343054,0.909724678,-0.274086282,0.784018316,0.997787112,,,0.46349466,,,,,,
hsa-miR-4440,2.642463469,-0.236926721,2.027484702,-0.116857464,0.906973006,0.997787112,,,0.46349466,,,,,,
hsa-miR-4647,1.488334363,-0.233550005,2.177873075,-0.107237657,0.914600442,0.997787112,,,0.46349466,,,,,,
hsa-miR-193b-3p,507.1590306,-0.23014569,0.699666088,-0.328936466,0.742203711,0.997787112,,,0.46349466,,,,,,
hsa-miR-454-3p,486.8416718,-0.227650886,0.675457059,-0.337032359,0.736092507,0.997787112,,,0.46349466,,,,,,
hsa-miR-4745-5p,3.769000026,-0.223971364,2.054784702,-0.108999918,0.913202555,0.997787112,,,0.46349466,,,,,,
hsa-miR-500a-3p,1110.284658,-0.223452243,0.701952802,-0.31832944,0.750235055,0.997787112,,,0.46349466,,,,,,
hsa-miR-4738-3p,1.718482558,-0.219506867,2.105061042,-0.104275773,0.916950504,0.997787112,,,0.46349466,,,,,,
hsa-miR-933,1.034963979,-0.219203165,2.197391682,-0.099756073,0.920537983,0.997787112,,,0.453072417,,,,,,
NovelmiRNA-732,7.659841631,-0.218239242,1.661032002,-0.131387741,0.895468586,0.997787112,,,0.451718751,,,,,,
hsa-miR-10525-3p,26.51097431,-0.216595013,1.132052047,-0.191329554,0.848267408,0.997787112,,,0.446160937,,,,,,
hsa-miR-331-3p,2286.145428,-0.214341795,0.678510833,-0.315900328,0.752078163,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-738,3.698027123,-0.209941502,2.052870925,-0.102267269,0.918544535,0.997787112,,,0.446160937,,,,,,
hsa-miR-4473,27.37385314,-0.207839562,1.07757672,-0.192876812,0.847055445,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-642,7.491026713,-0.20405782,1.788611564,-0.114087275,0.909168609,0.997787112,,,0.446160937,,,,,,
hsa-miR-324-3p,199.1071335,-0.199625129,0.67262422,-0.296785521,0.766630261,0.997787112,,,0.446160937,,,,,,
hsa-let-7e-5p,19970.51576,-0.199622518,0.631063291,-0.316327255,0.751754126,0.997787112,,,0.446160937,,,,,,
hsa-miR-215-5p,68.05451622,-0.196803002,0.854496267,-0.230314642,0.817847284,0.997787112,,,0.446160937,,,,,,
hsa-miR-155-5p,14026.14151,-0.19236845,0.672147676,-0.286199681,0.774725188,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-721,6.886365891,-0.192316337,1.560212589,-0.123262905,0.901898914,0.997787112,,,0.446160937,,,,,,
hsa-miR-345-5p,2247.011946,-0.191788784,0.624538328,-0.307088893,0.758775712,0.997787112,,,0.446160937,,,,,,
hsa-miR-139-5p,2046.319025,-0.191749988,0.617227595,-0.310663343,0.756056568,0.997787112,,,0.446160937,,,,,,
hsa-miR-23a-3p,13754.90435,-0.190195656,0.700371716,-0.271563873,0.785957381,0.997787112,,,0.446160937,,,,,,
hsa-miR-146a-5p,18910.51537,-0.189709498,0.703412137,-0.269698927,0.787391886,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-159,1.50760001,-0.187652488,2.175506585,-0.086256916,0.931262187,0.997787112,,,0.446160937,,,,,,
hsa-miR-501-3p,699.3864633,-0.186822935,0.683444563,-0.273354922,0.784580401,0.997787112,,,0.446160937,,,,,,
hsa-miR-34c-5p,26.09792642,-0.184814214,1.152044403,-0.160422822,0.872548013,0.997787112,,,0.446160937,,,,,,
hsa-miR-618,80.9259542,-0.184766978,1.779133047,-0.103852255,0.917286597,0.997787112,,,0.446160937,,,,,,
hsa-miR-939-5p,5.387145934,-0.184383473,1.725773649,-0.106841052,0.914915079,0.997787112,,,0.446160937,,,,,,
hsa-miR-146b-5p,1069.905471,-0.18179374,0.636703955,-0.285523184,0.775243345,0.997787112,,,0.446160937,,,,,,
hsa-miR-4654,2.33001661,-0.180975296,2.051386871,-0.088220949,0.929701068,0.997787112,,,0.446160937,,,,,,
hsa-miR-26b-5p,7690.17391,-0.180599108,0.65194644,-0.277015252,0.781768395,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-850,10.14129788,-0.180299046,1.595441963,-0.113008841,0.910023546,0.997787112,,,0.446160937,,,,,,
NovelmiRNA-362,0.939356373,-0.179880083,2.202315988,-0.08167769,0.93490302,0.997787112,,,0.446160937,,,,,,
hsa-miR-539-3p,224.9074395,-0.179242343,0.672523359,-0.266522108,0.789837135,0.997787112,,,0.446160937,,,,,,
hsa-miR-219a-3p,46.20771798,-0.177536649,1.033774789,-0.171736292,0.863644853,0.997787112,,,0.445685443,,,,,,
hsa-miR-200a-3p,9.553243299,-0.177246451,1.442530469,-0.122871894,0.902208542,0.997787112,,,0.432694542,,,,,,
hsa-miR-493-3p,3839.912272,-0.174929943,0.746660419,-0.234283135,0.814765178,0.997787112,,,0.430615345,,,,,,
hsa-miR-30c-3p,12606.79117,-0.173166118,0.633227789,-0.273465759,0.78449521,0.997787112,,,0.430615345,,,,,,
hsa-miR-3613-5p,327.4737289,-0.173104871,0.775521412,-0.22321095,0.82337133,0.997787112,,,0.430615345,,,,,,
hsa-miR-3130-5p,10.24758777,-0.164408607,1.425363849,-0.11534501,0.908171664,0.997787112,,,0.430615345,,,,,,
hsa-miR-548au-3p,209.2043709,-0.160871931,0.949720509,-0.169388709,0.865490904,0.997787112,,,0.430615345,,,,,,
hsa-miR-196b-5p,1799.757138,-0.160776923,0.612355089,-0.262555053,0.792893548,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-910,0.753800005,-0.160062395,2.210696517,-0.072403604,0.942280717,0.997787112,,,0.430615345,,,,,,
hsa-miR-30a-5p,180649.2336,-0.159916683,0.744314826,-0.214850864,0.829883595,0.997787112,,,0.430615345,,,,,,
hsa-miR-92a-2-3p,64539.51193,-0.159032993,0.659280415,-0.24122208,0.809382999,0.997787112,,,0.430615345,,,,,,
hsa-miR-532-5p,11736.05361,-0.158758988,0.698910759,-0.227152016,0.820305538,0.997787112,,,0.430615345,,,,,,
hsa-miR-328-3p,896.0018893,-0.157126129,0.617050745,-0.25464053,0.799000753,0.997787112,,,0.430615345,,,,,,
hsa-miR-7706,446.4437766,-0.15627209,0.715790196,-0.218321082,0.82717895,0.997787112,,,0.430615345,,,,,,
hsa-miR-23b-3p,4287.964209,-0.155841367,0.604275993,-0.257897663,0.796485888,0.997787112,,,0.430615345,,,,,,
hsa-miR-1234-3p,3.853431973,-0.154767436,1.721190106,-0.089918851,0.928351701,0.997787112,,,0.430615345,,,,,,
hsa-let-7f-5p,229658.8898,-0.15461639,0.58217602,-0.265583577,0.790559935,0.997787112,,,0.430615345,,,,,,
hsa-miR-449a,2.006812578,-0.154134587,1.98235278,-0.077753359,0.938024248,0.997787112,,,0.430615345,,,,,,
hsa-miR-92a-1-3p,66124.75625,-0.154044209,0.658642846,-0.233881246,0.815077173,0.997787112,,,0.430615345,,,,,,
hsa-miR-129-5p,16.88137678,-0.153237521,1.150687539,-0.133170401,0.894058619,0.997787112,,,0.430615345,,,,,,
hsa-miR-656-3p,140.3233954,-0.151180722,0.82262743,-0.183777876,0.854187713,0.997787112,,,0.430615345,,,,,,
hsa-miR-26a-5p,83978.16543,-0.148569565,0.727669695,-0.204171708,0.838219319,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-297,217.1563672,-0.144674943,2.197759618,-0.065828374,NA,NA,,,0.430615345,,,,,,
hsa-miR-584-5p,1516.196904,-0.143807796,0.728469613,-0.197410837,0.843506049,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-851,216.2710526,-0.142998324,2.197759987,-0.065065487,NA,NA,,,0.430615345,,,,,,
NovelmiRNA-12,17.03927984,-0.141932134,2.198839016,-0.06454867,NA,NA,,,0.430615345,,,,,,
NovelmiRNA-1008,1.0844965,-0.139713083,2.195463199,-0.063637178,0.949259128,0.997787112,,,0.430615345,,,,,,
hsa-miR-942-5p,80.96630216,-0.138416367,0.804581355,-0.172035265,0.863409805,0.997787112,,,0.430615345,,,,,,
hsa-miR-362-5p,372.8066153,-0.132996191,0.624450976,-0.212980996,0.831341785,0.997787112,,,0.430615345,,,,,,
hsa-miR-19b-2-3p,549.6726976,-0.131799955,0.612815381,-0.215072857,0.829710516,0.997787112,,,0.430615345,,,,,,
hsa-miR-548e-3p,111.751082,-0.130270151,0.715167709,-0.182153291,0.855462428,0.997787112,,,0.430615345,,,,,,
hsa-miR-4676-5p,3.189543725,-0.129567782,1.994236083,-0.064971135,0.948196982,0.997787112,,,0.430615345,,,,,,
hsa-miR-588,0.714150103,-0.128586486,2.210743552,-0.058164361,0.953617709,0.997787112,,,0.430615345,,,,,,
hsa-miR-641,96.35080592,-0.126458825,0.820900096,-0.154048984,0.877571113,0.997787112,,,0.430615345,,,,,,
hsa-miR-181c-3p,214.6948157,-0.126089632,0.714308822,-0.176519775,0.859885615,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-108,2.765928865,-0.125751982,2.110101313,-0.059595234,0.952478014,0.997787112,,,0.430615345,,,,,,
hsa-miR-659-5p,58.40727835,-0.125607049,1.005838337,-0.124877969,0.90062016,0.997787112,,,0.430615345,,,,,,
hsa-miR-19a-3p,338.6136952,-0.124029181,2.06865269,-0.059956503,0.952190278,0.997787112,,,0.430615345,,,,,,
hsa-miR-376b-5p,25.40840773,-0.122673351,1.06927924,-0.114725272,0.908662882,0.997787112,,,0.430615345,,,,,,
hsa-miR-6733-3p,7.595590188,-0.121018412,1.34692649,-0.089847823,0.928408145,0.997787112,,,0.430615345,,,,,,
hsa-miR-548ap-5p,35.98516006,-0.117670306,1.241663698,-0.094768259,0.924498899,0.997787112,,,0.430615345,,,,,,
hsa-miR-338-5p,16.24010144,-0.115153451,1.539247384,-0.07481153,0.940364668,0.997787112,,,0.430615345,,,,,,
hsa-miR-187-3p,22.66585039,-0.11480036,1.132760793,-0.101345633,0.919276093,0.997787112,,,0.430615345,,,,,,
hsa-miR-3149,0.958054331,-0.109008242,2.200159237,-0.049545615,0.960484486,0.997787112,,,0.430615345,,,,,,
hsa-miR-4700-5p,0.958054331,-0.109008242,2.200159237,-0.049545615,0.960484486,0.997787112,,,0.430615345,,,,,,
hsa-miR-4684-3p,72.31618607,-0.107602859,0.837902401,-0.128419323,0.89781714,0.997787112,,,0.430615345,,,,,,
hsa-miR-590-3p,66.17801254,-0.105599107,0.942070279,-0.1120926,0.910749985,0.997787112,,,0.430615345,,,,,,
hsa-miR-11399,17.90577675,-0.103551002,1.591461456,-0.06506661,0.948120966,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-781,2.21957726,-0.100655781,2.132638972,-0.047197759,0.962355613,0.997787112,,,0.430615345,,,,,,
hsa-miR-450a-5p,647.6315913,-0.099356489,0.691098707,-0.143765989,0.885685261,0.997787112,,,0.430615345,,,,,,
hsa-miR-369-3p,599.7386928,-0.098043416,0.695061177,-0.141057247,0.887824718,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-1125,7.956029754,-0.096114072,2.200142265,-0.04368539,0.965155186,0.997787112,,,0.430615345,,,,,,
hsa-miR-320a-3p,20805.21969,-0.095390123,0.66996353,-0.142381068,0.886779016,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-966,24.33339718,-0.09405504,1.175699168,-0.07999924,0.93623786,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-360,8.628999069,-0.092396256,2.199952642,-0.041999202,0.966499334,0.997787112,,,0.430615345,,,,,,
NovelmiRNA-797,33.84151789,-0.091467055,0.978072286,-0.093517684,0.925492302,0.997787112,,,0.430615345,,,,,,
hsa-miR-487b-3p,496.7407017,-0.090333338,0.625102504,-0.144509641,0.885098044,0.997787112,,,0.430615345,,,,,,
hsa-miR-2116-3p,13.84827741,-0.087144304,1.396957947,-0.06238148,0.950259043,0.997787112,,,0.430615345,,,,,,
hsa-miR-548aj-3p,6.824630491,-0.084402461,1.678719521,-0.050277882,0.959900949,0.997787112,,,0.42534433,,,,,,
hsa-miR-107,1504.972888,-0.083597028,0.631389438,-0.132401688,0.894666579,0.997787112,,,0.420635405,,,,,,
hsa-miR-20a-5p,6878.341376,-0.082162095,0.772125851,-0.106410237,0.915256871,0.997787112,,,0.416924055,,,,,,
NovelmiRNA-521,4.155417312,-0.080638532,1.93184796,-0.041741655,0.966704647,0.997787112,,,0.411091149,,,,,,
hsa-miR-504-5p,7.818684505,-0.07924483,1.697341419,-0.046687619,0.962762198,0.997787112,,,0.411091149,,,,,,
hsa-miR-150-3p,23.80796354,-0.078921542,1.116538427,-0.070684125,0.943649156,0.997787112,,,0.411091149,,,,,,
hsa-miR-6515-3p,18.73036975,-0.075918153,1.552298046,-0.048906944,0.960993455,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-1012,3.443473909,-0.075524958,2.066809527,-0.036541808,0.970850343,0.997787112,,,0.411091149,,,,,,
hsa-miR-3157-5p,4.365973443,-0.073228724,1.804936009,-0.040571368,0.96763761,0.997787112,,,0.411091149,,,,,,
hsa-miR-627-3p,3.74033575,-0.072106609,1.833010356,-0.039337808,0.968621064,0.997787112,,,0.411091149,,,,,,
hsa-miR-376a-2-3p,244.019262,-0.070761135,0.64495124,-0.10971548,0.912635024,0.997787112,,,0.411091149,,,,,,
hsa-miR-376a-3p,244.019262,-0.070761135,0.64495124,-0.10971548,0.912635024,0.997787112,,,0.411091149,,,,,,
hsa-miR-597-3p,17.76341925,-0.067831035,1.153892364,-0.058784543,0.95312372,0.997787112,,,0.411091149,,,,,,
hsa-miR-340-5p,2902.103156,-0.06750579,0.640448177,-0.105403984,0.916055255,0.997787112,,,0.411091149,,,,,,
hsa-miR-494-3p,2172.668079,-0.059871118,0.685921385,-0.087285685,0.930444432,0.997787112,,,0.411091149,,,,,,
hsa-miR-191-5p,14059.25273,-0.058740706,0.689142464,-0.085237392,0.932072664,0.997787112,,,0.411091149,,,,,,
hsa-miR-95-3p,40.14712655,-0.057423542,1.051488009,-0.054611695,0.956447821,0.997787112,,,0.411091149,,,,,,
hsa-miR-1843,190.7842669,-0.057152294,0.663296651,-0.086164001,0.931336047,0.997787112,,,0.411091149,,,,,,
hsa-miR-4717-3p,4.23387829,-0.056133707,1.704112628,-0.032940139,0.973722324,0.997787112,,,0.411091149,,,,,,
hsa-miR-1180-3p,1495.440719,-0.055947734,0.572330599,-0.097754225,0.922127456,0.997787112,,,0.411091149,,,,,,
hsa-miR-3940-3p,75.35404938,-0.053454543,0.843025511,-0.063407978,0.949441635,0.997787112,,,0.411091149,,,,,,
hsa-miR-1976,6.613653777,-0.053417532,1.386021798,-0.038540182,0.969256995,0.997787112,,,0.411091149,,,,,,
hsa-miR-1468-5p,3.528885513,-0.051915868,1.856675372,-0.027961737,0.977692669,0.997787112,,,0.411091149,,,,,,
hsa-miR-181d-5p,1913.898522,-0.048453382,0.621669328,-0.077940763,0.937875174,0.997787112,,,0.411091149,,,,,,
hsa-miR-372-3p,2.610196915,-0.047789345,1.927066573,-0.024799011,0.98021528,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-1151,10.74672446,-0.047241025,1.505247674,-0.03138422,0.974963125,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-918,12.28096483,-0.045299345,2.16713774,-0.020902845,0.983323157,0.997787112,,,0.411091149,,,,,,
hsa-miR-106a-5p,107.8269456,-0.045021013,0.799253157,-0.056328852,0.955079835,0.997787112,,,0.411091149,,,,,,
hsa-miR-127-3p,83847.11678,-0.043374262,0.741946979,-0.058460056,0.953382179,0.997787112,,,0.411091149,,,,,,
hsa-miR-299-5p,232.1028792,-0.039270967,0.651155795,-0.060309632,0.95190903,0.997787112,,,0.411091149,,,,,,
hsa-miR-2467-5p,1.739524004,-0.038515305,2.16195904,-0.017815002,0.985786437,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-572,1.739524004,-0.038515305,2.16195904,-0.017815002,0.985786437,0.997787112,,,0.411091149,,,,,,
hsa-miR-93-5p,6469.179954,-0.038229237,0.704228518,-0.054285272,0.956707884,0.997787112,,,0.411091149,,,,,,
hsa-miR-181a-5p,8879.357003,-0.036684966,0.672380653,-0.054559818,0.956489152,0.997787112,,,0.411091149,,,,,,
hsa-miR-580-3p,3.84977586,-0.036529873,1.82050305,-0.020065812,0.983990872,0.997787112,,,0.411091149,,,,,,
hsa-miR-758-3p,1085.266388,-0.03646862,0.615156946,-0.059283441,0.95272635,0.997787112,,,0.411091149,,,,,,
hsa-miR-181b-5p,13508.62193,-0.03496055,0.637008594,-0.054882383,0.956232167,0.997787112,,,0.411091149,,,,,,
hsa-miR-491-5p,112.1290864,-0.034087997,0.798020144,-0.04271571,0.965928156,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-439,3.03319409,-0.033957031,2.091689712,-0.016234258,0.987047505,0.997787112,,,0.411091149,,,,,,
hsa-miR-7-5p,120007.5266,-0.033907579,0.815374334,-0.041585291,0.966829299,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-171,13.84272219,-0.033819776,1.580324693,-0.021400524,0.982926156,0.997787112,,,0.411091149,,,,,,
NovelmiRNA-577,8.931620168,-0.033780352,2.157047094,-0.015660461,0.987505271,0.997787112,,,0.411091149,,,,,,
hsa-miR-610,4.286872287,-0.033535431,1.919768398,-0.017468477,0.98606288,0.997787112,,,0.411091149,,,,,,
hsa-miR-486-5p,94.89421518,-0.031183318,0.799342492,-0.03901121,0.968881451,0.997787112,,,0.411091149,,,,,,
hsa-miR-503-5p,1708.914261,-0.029304623,0.600648132,-0.048788337,0.961087977,0.997787112,,,0.411091149,,,,,,
hsa-miR-877-5p,552.7925301,-0.026349037,0.68531463,-0.038448087,0.969330421,0.997787112,,,0.411091149,,,,,,
hsa-miR-376c-3p,226.8886977,-0.024719961,0.67329806,-0.036714737,0.970712458,0.997787112,,,0.411091149,,,,,,
hsa-miR-30d-5p,43167.87826,-0.023159393,0.637343537,-0.036337379,0.971013346,0.997787112,,,0.409279042,,,,,,
NovelmiRNA-805,2.592164581,-0.022666291,1.936744346,-0.011703295,0.990662335,0.997787112,,,0.408488529,,,,,,
hsa-miR-3188,1.281757952,-0.018794834,2.186251743,-0.00859683,0.993140807,0.997787112,,,0.408192649,,,,,,
hsa-miR-6727-5p,1.281757952,-0.018794834,2.186251743,-0.00859683,0.993140807,0.997787112,,,0.407935536,,,,,,
hsa-miR-17-5p,6251.027767,-0.017193713,0.707065859,-0.024316989,0.980599762,0.997787112,,,0.40720087,,,,,,
hsa-miR-424-3p,1155.657648,-0.004527371,0.732056158,-0.006184458,0.995065548,0.997787112,,,0.406852206,,,,,,
hsa-let-7c-5p,30324.56933,0.001164233,0.640507314,0.001817673,0.998549707,0.998549707,,,0.405310387,,,control,,865,down
hsa-miR-29a-3p,11327.37821,0.001259251,0.69171469,0.001820477,0.99854747,0.998549707,,,0.400305294,,,glucose,,809,up
hsa-miR-27b-3p,36400.86065,0.001534008,0.706961302,0.002169862,0.998268702,0.998549707,,,0.389574648,,,,,,
