"","ENSG00000000003","X0"
"47588","ENSG00000254837",8
"47589","ENSG00000254838",2103
"47590","ENSG00000254839",0
"47591","ENSG00000254840",0
"47592","ENSG00000254841",0
"47593","ENSG00000254842",0
"47594","ENSG00000254843",0
"47595","ENSG00000254844",0
"47596","ENSG00000254845",0
"47597","ENSG00000254846",0
"47598","ENSG00000254847",0
"47599","ENSG00000254848",0
"47600","ENSG00000254849",0
"47601","ENSG00000254850",0
"47602","ENSG00000254851",1
"47603","ENSG00000254852",0
"47604","ENSG00000254853",0
"47605","ENSG00000254854",0
"47606","ENSG00000254855",0
"47607","ENSG00000254856",1
"47608","ENSG00000254857",0
"47609","ENSG00000254858",52
"47610","ENSG00000254859",29
"47611","ENSG00000254860",11
"47612","ENSG00000254861",0
"47613","ENSG00000254862",0
"47614","ENSG00000254863",0
"47615","ENSG00000254864",0
"47616","ENSG00000254865",2
"47617","ENSG00000254866",0
"47618","ENSG00000254867",1
"47619","ENSG00000254869",2
"47620","ENSG00000254870",0
"47621","ENSG00000254871",0
"47622","ENSG00000254872",1
"47623","ENSG00000254873",1
"47624","ENSG00000254874",0
"47625","ENSG00000254875",0
"47626","ENSG00000254876",4
"47627","ENSG00000254877",1
"47628","ENSG00000254878",0
"47629","ENSG00000254879",12
"47630","ENSG00000254880",0
"47631","ENSG00000254883",0
"47632","ENSG00000254884",4
"47633","ENSG00000254885",0
"47634","ENSG00000254886",0
"47635","ENSG00000254887",16
"47636","ENSG00000254888",0
"47637","ENSG00000254889",0
"47638","ENSG00000254890",0
"47639","ENSG00000254891",0
"47640","ENSG00000254892",0
"47641","ENSG00000254893",4
"47642","ENSG00000254894",0
"47643","ENSG00000254895",0
"47644","ENSG00000254896",0
"47645","ENSG00000254897",0
"47646","ENSG00000254898",0
"47647","ENSG00000254899",0
"47648","ENSG00000254900",1
"47649","ENSG00000254901",710
"47650","ENSG00000254902",0
"47651","ENSG00000254903",0
"47652","ENSG00000254905",0
"47653","ENSG00000254906",0
"47654","ENSG00000254907",5
"47655","ENSG00000254909",11
"47656","ENSG00000254910",11
"47657","ENSG00000254911",2
"47658","ENSG00000254912",3
"47659","ENSG00000254913",0
"47660","ENSG00000254914",0
"47661","ENSG00000254915",0
"47662","ENSG00000254916",0
"47663","ENSG00000254917",0
"47664","ENSG00000254919",0
"47665","ENSG00000254920",0
"47666","ENSG00000254921",0
"47667","ENSG00000254923",0
"47668","ENSG00000254924",0
"47669","ENSG00000254925",0
"47670","ENSG00000254926",0
"47671","ENSG00000254927",0
"47672","ENSG00000254928",0
"47673","ENSG00000254929",0
"47674","ENSG00000254930",0
"47675","ENSG00000254931",0
"47676","ENSG00000254932",0
"47677","ENSG00000254933",6
"47678","ENSG00000254934",0
"47679","ENSG00000254935",0
"47680","ENSG00000254936",1
"47681","ENSG00000254937",0
"47682","ENSG00000254938",0
"47683","ENSG00000254939",0
"47684","ENSG00000254940",0
"47685","ENSG00000254941",0
"47686","ENSG00000254942",0
"47687","ENSG00000254943",0
"47688","ENSG00000254944",0
"47689","ENSG00000254946",3
"47690","ENSG00000254947",0
"47691","ENSG00000254948",0
"47692","ENSG00000254949",0
"47693","ENSG00000254951",0
"47694","ENSG00000254952",14
"47695","ENSG00000254953",0
"47696","ENSG00000254954",0
"47697","ENSG00000254957",0
"47698","ENSG00000254959",0
"47699","ENSG00000254960",0
"47700","ENSG00000254961",0
"47701","ENSG00000254962",0
"47702","ENSG00000254963",0
"47703","ENSG00000254964",0
"47704","ENSG00000254965",2
"47705","ENSG00000254966",0
"47706","ENSG00000254967",0
"47707","ENSG00000254968",0
"47708","ENSG00000254971",0
"47709","ENSG00000254972",0
"47710","ENSG00000254973",0
"47711","ENSG00000254974",0
"47712","ENSG00000254975",0
"47713","ENSG00000254976",0
"47714","ENSG00000254977",0
"47715","ENSG00000254978",0
"47716","ENSG00000254979",0
"47717","ENSG00000254980",0
"47718","ENSG00000254981",0
"47719","ENSG00000254982",0
"47720","ENSG00000254983",0
"47721","ENSG00000254984",0
"47722","ENSG00000254985",2
"47723","ENSG00000254986",187
"47724","ENSG00000254987",1
"47725","ENSG00000254988",2
"47726","ENSG00000254989",0
"47727","ENSG00000254990",0
"47728","ENSG00000254991",0
"47729","ENSG00000254992",0
"47730","ENSG00000254993",0
"47731","ENSG00000254995",144
"47732","ENSG00000254996",47
"47733","ENSG00000254997",0
"47734","ENSG00000254998",0
"47735","ENSG00000254999",447
"47736","ENSG00000255000",0
"47737","ENSG00000255001",0
"47738","ENSG00000255002",4
"47739","ENSG00000255003",0
"47740","ENSG00000255004",0
"47741","ENSG00000255005",0
"47742","ENSG00000255006",0
"47743","ENSG00000255007",0
"47744","ENSG00000255008",0
"47745","ENSG00000255009",0
"47746","ENSG00000255010",2
"47747","ENSG00000255011",0
"47748","ENSG00000255012",0
"47749","ENSG00000255014",0
"47750","ENSG00000255015",0
"47751","ENSG00000255016",0
"47752","ENSG00000255018",0
"47753","ENSG00000255019",0
"47754","ENSG00000255020",1
"47755","ENSG00000255021",0
"47756","ENSG00000255022",0
"47757","ENSG00000255025",0
"47758","ENSG00000255026",170
"47759","ENSG00000255027",0
"47760","ENSG00000255028",0
"47761","ENSG00000255029",0
"47762","ENSG00000255030",0
"47763","ENSG00000255031",100
"47764","ENSG00000255032",0
"47765","ENSG00000255033",0
"47766","ENSG00000255035",0
"47767","ENSG00000255036",2
"47768","ENSG00000255037",0
"47769","ENSG00000255038",1
"47770","ENSG00000255039",0
"47771","ENSG00000255040",2
"47772","ENSG00000255041",0
"47773","ENSG00000255042",0
"47774","ENSG00000255043",0
"47775","ENSG00000255045",1
"47776","ENSG00000255046",7
"47777","ENSG00000255047",0
"47778","ENSG00000255048",0
"47779","ENSG00000255050",21
"47780","ENSG00000255051",0
"47781","ENSG00000255052",0
"47782","ENSG00000255053",0
"47783","ENSG00000255054",0
"47784","ENSG00000255055",0
"47785","ENSG00000255057",0
"47786","ENSG00000255058",0
"47787","ENSG00000255059",0
"47788","ENSG00000255060",3
"47789","ENSG00000255062",23
"47790","ENSG00000255063",0
"47791","ENSG00000255065",0
"47792","ENSG00000255067",0
"47793","ENSG00000255069",0
"47794","ENSG00000255070",0
"47795","ENSG00000255071",0
"47796","ENSG00000255072",0
"47797","ENSG00000255073",0
"47798","ENSG00000255074",7
"47799","ENSG00000255075",0
"47800","ENSG00000255076",0
"47801","ENSG00000255077",0
"47802","ENSG00000255078",0
"47803","ENSG00000255079",0
"47804","ENSG00000255080",1
"47805","ENSG00000255081",0
"47806","ENSG00000255082",0
"47807","ENSG00000255083",0
"47808","ENSG00000255084",0
"47809","ENSG00000255085",0
"47810","ENSG00000255086",0
"47811","ENSG00000255087",0
"47812","ENSG00000255088",0
"47813","ENSG00000255089",1
"47814","ENSG00000255090",0
"47815","ENSG00000255091",0
"47816","ENSG00000255092",4
"47817","ENSG00000255093",0
"47818","ENSG00000255094",0
"47819","ENSG00000255095",0
"47820","ENSG00000255096",0
"47821","ENSG00000255097",3
"47822","ENSG00000255098",2
"47823","ENSG00000255099",0
"47824","ENSG00000255100",0
"47825","ENSG00000255101",0
"47826","ENSG00000255102",0
"47827","ENSG00000255103",33
"47828","ENSG00000255104",0
"47829","ENSG00000255105",0
"47830","ENSG00000255106",0
"47831","ENSG00000255107",1
"47832","ENSG00000255108",0
"47833","ENSG00000255109",0
"47834","ENSG00000255110",0
"47835","ENSG00000255111",0
"47836","ENSG00000255112",921
"47837","ENSG00000255113",0
"47838","ENSG00000255114",0
"47839","ENSG00000255115",0
"47840","ENSG00000255116",0
"47841","ENSG00000255117",0
"47842","ENSG00000255118",0
"47843","ENSG00000255119",0
"47844","ENSG00000255120",0
"47845","ENSG00000255121",15
"47846","ENSG00000255122",0
"47847","ENSG00000255123",0
"47848","ENSG00000255124",0
"47849","ENSG00000255125",0
"47850","ENSG00000255126",0
"47851","ENSG00000255127",0
"47852","ENSG00000255128",0
"47853","ENSG00000255129",0
"47854","ENSG00000255130",0
"47855","ENSG00000255131",0
"47856","ENSG00000255132",0
"47857","ENSG00000255133",0
"47858","ENSG00000255134",0
"47859","ENSG00000255135",4
"47860","ENSG00000255136",0
"47861","ENSG00000255138",0
"47862","ENSG00000255139",13
"47863","ENSG00000255140",0
"47864","ENSG00000255141",7
"47865","ENSG00000255142",8
"47866","ENSG00000255143",0
"47867","ENSG00000255144",0
"47868","ENSG00000255145",0
"47869","ENSG00000255146",0
"47870","ENSG00000255147",0
"47871","ENSG00000255148",1
"47872","ENSG00000255149",0
"47873","ENSG00000255150",7
"47874","ENSG00000255151",0
"47875","ENSG00000255152",0
"47876","ENSG00000255153",0
"47877","ENSG00000255154",0
"47878","ENSG00000255155",0
"47879","ENSG00000255156",0
"47880","ENSG00000255157",0
"47881","ENSG00000255158",4
"47882","ENSG00000255159",0
"47883","ENSG00000255160",0
"47884","ENSG00000255161",0
"47885","ENSG00000255162",0
"47886","ENSG00000255163",62
"47887","ENSG00000255164",0
"47888","ENSG00000255165",0
"47889","ENSG00000255166",0
"47890","ENSG00000255167",0
"47891","ENSG00000255168",0
"47892","ENSG00000255169",0
"47893","ENSG00000255170",0
"47894","ENSG00000255171",0
"47895","ENSG00000255172",0
"47896","ENSG00000255173",0
"47897","ENSG00000255174",0
"47898","ENSG00000255175",0
"47899","ENSG00000255176",0
"47900","ENSG00000255177",0
"47901","ENSG00000255178",0
"47902","ENSG00000255179",0
"47903","ENSG00000255181",0
"47904","ENSG00000255182",1
"47905","ENSG00000255183",0
"47906","ENSG00000255184",0
"47907","ENSG00000255185",0
"47908","ENSG00000255186",1
"47909","ENSG00000255187",0
"47910","ENSG00000255188",0
"47911","ENSG00000255189",8
"47912","ENSG00000255190",0
"47913","ENSG00000255191",0
"47914","ENSG00000255192",0
"47915","ENSG00000255193",0
"47916","ENSG00000255194",0
"47917","ENSG00000255196",0
"47918","ENSG00000255197",1052
"47919","ENSG00000255198",6
"47920","ENSG00000255199",0
"47921","ENSG00000255200",33
"47922","ENSG00000255201",5
"47923","ENSG00000255202",0
"47924","ENSG00000255203",0
"47925","ENSG00000255204",0
"47926","ENSG00000255205",0
"47927","ENSG00000255206",0
"47928","ENSG00000255207",0
"47929","ENSG00000255208",0
"47930","ENSG00000255209",0
"47931","ENSG00000255210",0
"47932","ENSG00000255211",0
"47933","ENSG00000255213",0
"47934","ENSG00000255214",0
"47935","ENSG00000255215",0
"47936","ENSG00000255216",0
"47937","ENSG00000255217",0
"47938","ENSG00000255218",0
"47939","ENSG00000255219",0
"47940","ENSG00000255220",1
"47941","ENSG00000255221",149
"47942","ENSG00000255222",7
"47943","ENSG00000255223",0
"47944","ENSG00000255224",3
"47945","ENSG00000255225",0
"47946","ENSG00000255226",0
"47947","ENSG00000255227",0
"47948","ENSG00000255229",0
"47949","ENSG00000255230",0
"47950","ENSG00000255231",0
"47951","ENSG00000255232",0
"47952","ENSG00000255233",0
"47953","ENSG00000255234",3
"47954","ENSG00000255235",0
"47955","ENSG00000255236",0
"47956","ENSG00000255237",1
"47957","ENSG00000255238",0
"47958","ENSG00000255239",0
"47959","ENSG00000255240",10
"47960","ENSG00000255241",0
"47961","ENSG00000255242",0
"47962","ENSG00000255243",0
"47963","ENSG00000255244",0
"47964","ENSG00000255245",0
"47965","ENSG00000255246",0
"47966","ENSG00000255247",0
"47967","ENSG00000255248",0
"47968","ENSG00000255250",0
"47969","ENSG00000255251",0
"47970","ENSG00000255252",0
"47971","ENSG00000255253",0
"47972","ENSG00000255254",0
"47973","ENSG00000255255",0
"47974","ENSG00000255256",0
"47975","ENSG00000255257",0
"47976","ENSG00000255258",0
"47977","ENSG00000255259",0
"47978","ENSG00000255260",0
"47979","ENSG00000255261",0
"47980","ENSG00000255262",0
"47981","ENSG00000255265",0
"47982","ENSG00000255266",0
"47983","ENSG00000255267",0
"47984","ENSG00000255268",0
"47985","ENSG00000255269",0
"47986","ENSG00000255270",0
"47987","ENSG00000255271",0
"47988","ENSG00000255272",0
"47989","ENSG00000255273",0
"47990","ENSG00000255274",0
"47991","ENSG00000255275",0
"47992","ENSG00000255276",0
"47993","ENSG00000255277",0
"47994","ENSG00000255279",0
"47995","ENSG00000255280",0
"47996","ENSG00000255281",0
"47997","ENSG00000255282",0
"47998","ENSG00000255283",0
"47999","ENSG00000255284",18
"48000","ENSG00000255285",0
"48001","ENSG00000255286",0
"48002","ENSG00000255287",0
"48003","ENSG00000255288",0
"48004","ENSG00000255289",0
"48005","ENSG00000255291",0
"48006","ENSG00000255292",0
"48007","ENSG00000255293",0
"48008","ENSG00000255294",0
"48009","ENSG00000255295",0
"48010","ENSG00000255296",0
"48011","ENSG00000255297",0
"48012","ENSG00000255298",0
"48013","ENSG00000255299",4
"48014","ENSG00000255300",0
"48015","ENSG00000255301",0
"48016","ENSG00000255302",163
"48017","ENSG00000255303",0
"48018","ENSG00000255304",0
"48019","ENSG00000255305",0
"48020","ENSG00000255306",20
"48021","ENSG00000255307",0
"48022","ENSG00000255308",0
"48023","ENSG00000255309",0
"48024","ENSG00000255310",22
"48025","ENSG00000255311",0
"48026","ENSG00000255312",0
"48027","ENSG00000255313",0
"48028","ENSG00000255314",0
"48029","ENSG00000255315",0
"48030","ENSG00000255316",0
"48031","ENSG00000255317",0
"48032","ENSG00000255318",0
"48033","ENSG00000255319",1
"48034","ENSG00000255320",27
"48035","ENSG00000255321",1
"48036","ENSG00000255322",0
"48037","ENSG00000255323",0
"48038","ENSG00000255325",3
"48039","ENSG00000255326",0
"48040","ENSG00000255327",0
"48041","ENSG00000255328",195
"48042","ENSG00000255329",0
"48043","ENSG00000255330",0
"48044","ENSG00000255331",0
"48045","ENSG00000255332",0
"48046","ENSG00000255333",0
"48047","ENSG00000255334",0
"48048","ENSG00000255335",0
"48049","ENSG00000255336",0
"48050","ENSG00000255337",2
"48051","ENSG00000255338",0
"48052","ENSG00000255339",0
"48053","ENSG00000255340",0
"48054","ENSG00000255341",0
"48055","ENSG00000255342",0
"48056","ENSG00000255343",0
"48057","ENSG00000255344",0
"48058","ENSG00000255345",0
"48059","ENSG00000255346",0
"48060","ENSG00000255347",0
"48061","ENSG00000255348",0
"48062","ENSG00000255349",0
"48063","ENSG00000255350",0
"48064","ENSG00000255351",0
"48065","ENSG00000255352",0
"48066","ENSG00000255353",0
"48067","ENSG00000255354",11
"48068","ENSG00000255355",1
"48069","ENSG00000255356",0
"48070","ENSG00000255357",0
"48071","ENSG00000255358",0
"48072","ENSG00000255359",0
"48073","ENSG00000255360",0
"48074","ENSG00000255361",0
"48075","ENSG00000255362",1
"48076","ENSG00000255363",0
"48077","ENSG00000255364",1
"48078","ENSG00000255365",0
"48079","ENSG00000255366",0
"48080","ENSG00000255367",0
"48081","ENSG00000255368",0
"48082","ENSG00000255369",0
"48083","ENSG00000255370",0
"48084","ENSG00000255371",0
"48085","ENSG00000255372",0
"48086","ENSG00000255374",0
"48087","ENSG00000255375",0
"48088","ENSG00000255376",0
"48089","ENSG00000255377",0
"48090","ENSG00000255378",0
"48091","ENSG00000255379",0
"48092","ENSG00000255380",0
"48093","ENSG00000255381",0
"48094","ENSG00000255382",0
"48095","ENSG00000255384",1
"48096","ENSG00000255385",0
"48097","ENSG00000255386",0
"48098","ENSG00000255387",0
"48099","ENSG00000255388",0
"48100","ENSG00000255389",29
"48101","ENSG00000255390",0
"48102","ENSG00000255391",0
"48103","ENSG00000255393",0
"48104","ENSG00000255394",0
"48105","ENSG00000255395",0
"48106","ENSG00000255396",0
"48107","ENSG00000255397",13
"48108","ENSG00000255398",1333
"48109","ENSG00000255399",0
"48110","ENSG00000255400",0
"48111","ENSG00000255401",0
"48112","ENSG00000255402",0
"48113","ENSG00000255403",0
"48114","ENSG00000255404",0
"48115","ENSG00000255406",0
"48116","ENSG00000255408",0
"48117","ENSG00000255409",0
"48118","ENSG00000255410",0
"48119","ENSG00000255411",0
"48120","ENSG00000255413",0
"48121","ENSG00000255414",2
"48122","ENSG00000255415",0
"48123","ENSG00000255416",0
"48124","ENSG00000255417",0
"48125","ENSG00000255418",0
"48126","ENSG00000255419",0
"48127","ENSG00000255420",0
"48128","ENSG00000255421",5
"48129","ENSG00000255422",2
"48130","ENSG00000255423",65
"48131","ENSG00000255424",0
"48132","ENSG00000255425",0
"48133","ENSG00000255426",0
"48134","ENSG00000255427",0
"48135","ENSG00000255428",0
"48136","ENSG00000255429",0
"48137","ENSG00000255430",0
"48138","ENSG00000255431",0
"48139","ENSG00000255432",0
"48140","ENSG00000255433",0
"48141","ENSG00000255434",0
"48142","ENSG00000255435",0
"48143","ENSG00000255436",0
"48144","ENSG00000255437",0
"48145","ENSG00000255438",10
"48146","ENSG00000255439",0
"48147","ENSG00000255440",1
"48148","ENSG00000255441",2
"48149","ENSG00000255442",0
"48150","ENSG00000255443",31
"48151","ENSG00000255444",0
"48152","ENSG00000255445",0
"48153","ENSG00000255446",2
"48154","ENSG00000255447",0
"48155","ENSG00000255448",0
"48156","ENSG00000255449",2
"48157","ENSG00000255450",0
"48158","ENSG00000255451",0
"48159","ENSG00000255452",0
"48160","ENSG00000255454",0
"48161","ENSG00000255455",164
"48162","ENSG00000255456",0
"48163","ENSG00000255457",0
"48164","ENSG00000255458",1
"48165","ENSG00000255459",0
"48166","ENSG00000255460",0
"48167","ENSG00000255461",0
"48168","ENSG00000255462",0
"48169","ENSG00000255463",0
"48170","ENSG00000255464",0
"48171","ENSG00000255465",0
"48172","ENSG00000255466",0
"48173","ENSG00000255467",0
"48174","ENSG00000255468",0
"48175","ENSG00000255469",0
"48176","ENSG00000255470",0
"48177","ENSG00000255471",0
"48178","ENSG00000255472",0
"48179","ENSG00000255474",1
"48180","ENSG00000255475",0
"48181","ENSG00000255476",1
"48182","ENSG00000255477",1
"48183","ENSG00000255478",0
"48184","ENSG00000255479",0
"48185","ENSG00000255480",0
"48186","ENSG00000255481",1
"48187","ENSG00000255482",0
"48188","ENSG00000255483",0
"48189","ENSG00000255484",0
"48190","ENSG00000255485",0
"48191","ENSG00000255486",0
"48192","ENSG00000255487",1
"48193","ENSG00000255489",0
"48194","ENSG00000255490",0
"48195","ENSG00000255491",0
"48196","ENSG00000255492",0
"48197","ENSG00000255493",0
"48198","ENSG00000255494",0
"48199","ENSG00000255495",0
"48200","ENSG00000255496",0
"48201","ENSG00000255497",0
"48202","ENSG00000255498",0
"48203","ENSG00000255499",0
"48204","ENSG00000255500",0
"48205","ENSG00000255501",0
"48206","ENSG00000255502",0
"48207","ENSG00000255503",5
"48208","ENSG00000255504",0
"48209","ENSG00000255505",0
"48210","ENSG00000255506",0
"48211","ENSG00000255507",11
"48212","ENSG00000255508",1
"48213","ENSG00000255509",0
"48214","ENSG00000255510",0
"48215","ENSG00000255511",0
"48216","ENSG00000255512",0
"48217","ENSG00000255513",0
"48218","ENSG00000255514",0
"48219","ENSG00000255515",0
"48220","ENSG00000255516",0
"48221","ENSG00000255517",7
"48222","ENSG00000255518",5
"48223","ENSG00000255519",0
"48224","ENSG00000255520",0
"48225","ENSG00000255521",1
"48226","ENSG00000255522",0
"48227","ENSG00000255523",0
"48228","ENSG00000255524",0
"48229","ENSG00000255525",0
"48230","ENSG00000255526",0
"48231","ENSG00000255527",0
"48232","ENSG00000255528",0
"48233","ENSG00000255529",61
"48234","ENSG00000255530",0
"48235","ENSG00000255531",0
"48236","ENSG00000255532",0
"48237","ENSG00000255533",0
"48238","ENSG00000255534",0
"48239","ENSG00000255535",0
"48240","ENSG00000255536",0
"48241","ENSG00000255537",1
"48242","ENSG00000255538",6
"48243","ENSG00000255539",1
"48244","ENSG00000255540",0
"48245","ENSG00000255541",0
"48246","ENSG00000255542",0
"48247","ENSG00000255543",0
"48248","ENSG00000255544",0
"48249","ENSG00000255545",2
"48250","ENSG00000255546",0
"48251","ENSG00000255547",0
"48252","ENSG00000255548",0
"48253","ENSG00000255549",1
"48254","ENSG00000255550",0
"48255","ENSG00000255551",0
"48256","ENSG00000255552",34
"48257","ENSG00000255553",0
"48258","ENSG00000255554",0
"48259","ENSG00000255555",0
"48260","ENSG00000255556",0
"48261","ENSG00000255557",63
"48262","ENSG00000255558",0
"48263","ENSG00000255559",8
"48264","ENSG00000255560",0
"48265","ENSG00000255561",22
"48266","ENSG00000255562",0
"48267","ENSG00000255563",0
"48268","ENSG00000255565",0
"48269","ENSG00000255566",1
"48270","ENSG00000255568",4
"48271","ENSG00000255569",4
"48272","ENSG00000255571",16
"48273","ENSG00000255572",0
"48274","ENSG00000255575",0
"48275","ENSG00000255580",0
"48276","ENSG00000255581",1
"48277","ENSG00000255582",0
"48278","ENSG00000255583",0
"48279","ENSG00000255585",3
"48280","ENSG00000255587",49
"48281","ENSG00000255591",0
"48282","ENSG00000255594",0
"48283","ENSG00000255595",0
"48284","ENSG00000255599",0
"48285","ENSG00000255605",0
"48286","ENSG00000255606",0
"48287","ENSG00000255608",0
"48288","ENSG00000255618",0
"48289","ENSG00000255619",0
"48290","ENSG00000255621",0
"48291","ENSG00000255622",0
"48292","ENSG00000255624",4
"48293","ENSG00000255627",0
"48294","ENSG00000255628",0
"48295","ENSG00000255629",0
"48296","ENSG00000255633",0
"48297","ENSG00000255637",1
"48298","ENSG00000255638",0
"48299","ENSG00000255639",0
"48300","ENSG00000255641",0
"48301","ENSG00000255642",3
"48302","ENSG00000255644",0
"48303","ENSG00000255647",0
"48304","ENSG00000255648",0
"48305","ENSG00000255649",1
"48306","ENSG00000255650",0
"48307","ENSG00000255651",0
"48308","ENSG00000255652",0
"48309","ENSG00000255653",0
"48310","ENSG00000255655",1
"48311","ENSG00000255660",0
"48312","ENSG00000255663",0
"48313","ENSG00000255664",0
"48314","ENSG00000255666",0
"48315","ENSG00000255669",0
"48316","ENSG00000255670",2
"48317","ENSG00000255671",7
"48318","ENSG00000255672",1
"48319","ENSG00000255674",0
"48320","ENSG00000255679",0
"48321","ENSG00000255680",0
"48322","ENSG00000255681",0
"48323","ENSG00000255686",0
"48324","ENSG00000255689",0
"48325","ENSG00000255690",0
"48326","ENSG00000255692",0
"48327","ENSG00000255693",0
"48328","ENSG00000255700",0
"48329","ENSG00000255701",0
"48330","ENSG00000255703",0
"48331","ENSG00000255704",0
"48332","ENSG00000255707",0
"48333","ENSG00000255710",4
"48334","ENSG00000255713",0
"48335","ENSG00000255714",0
"48336","ENSG00000255717",137
"48337","ENSG00000255723",5
"48338","ENSG00000255725",0
"48339","ENSG00000255726",7
"48340","ENSG00000255727",0
"48341","ENSG00000255729",0
"48342","ENSG00000255730",2
"48343","ENSG00000255733",3
"48344","ENSG00000255734",3
"48345","ENSG00000255735",0
"48346","ENSG00000255737",3
"48347","ENSG00000255740",0
"48348","ENSG00000255741",1
"48349","ENSG00000255743",0
"48350","ENSG00000255745",0
"48351","ENSG00000255746",0
"48352","ENSG00000255748",1
"48353","ENSG00000255749",1
"48354","ENSG00000255750",0
"48355","ENSG00000255752",0
"48356","ENSG00000255753",0
"48357","ENSG00000255757",0
"48358","ENSG00000255760",71
"48359","ENSG00000255763",0
"48360","ENSG00000255767",0
"48361","ENSG00000255769",0
"48362","ENSG00000255772",0
"48363","ENSG00000255774",0
"48364","ENSG00000255775",0
"48365","ENSG00000255776",0
"48366","ENSG00000255778",0
"48367","ENSG00000255780",0
"48368","ENSG00000255782",0
"48369","ENSG00000255783",0
"48370","ENSG00000255786",1
"48371","ENSG00000255790",0
"48372","ENSG00000255794",0
"48373","ENSG00000255798",0
"48374","ENSG00000255800",0
"48375","ENSG00000255801",190
"48376","ENSG00000255804",0
"48377","ENSG00000255807",0
"48378","ENSG00000255808",1
"48379","ENSG00000255811",2
"48380","ENSG00000255813",0
"48381","ENSG00000255814",0
"48382","ENSG00000255815",0
"48383","ENSG00000255817",0
"48384","ENSG00000255819",0
"48385","ENSG00000255823",24
"48386","ENSG00000255824",0
"48387","ENSG00000255825",3
"48388","ENSG00000255829",0
"48389","ENSG00000255830",0
"48390","ENSG00000255831",0
"48391","ENSG00000255833",1
"48392","ENSG00000255835",0
"48393","ENSG00000255836",0
"48394","ENSG00000255837",3
"48395","ENSG00000255838",5
"48396","ENSG00000255839",0
"48397","ENSG00000255840",0
"48398","ENSG00000255843",0
"48399","ENSG00000255845",0
"48400","ENSG00000255847",0
"48401","ENSG00000255850",0
"48402","ENSG00000255851",0
"48403","ENSG00000255853",0
"48404","ENSG00000255854",0
"48405","ENSG00000255855",0
"48406","ENSG00000255856",0
"48407","ENSG00000255857",48
"48408","ENSG00000255858",0
"48409","ENSG00000255860",0
"48410","ENSG00000255863",0
"48411","ENSG00000255864",0
"48412","ENSG00000255866",0
"48413","ENSG00000255867",0
"48414","ENSG00000255870",0
"48415","ENSG00000255871",0
"48416","ENSG00000255872",0
"48417","ENSG00000255874",0
"48418","ENSG00000255875",2
"48419","ENSG00000255882",8
"48420","ENSG00000255883",0
"48421","ENSG00000255885",0
"48422","ENSG00000255886",0
"48423","ENSG00000255892",0
"48424","ENSG00000255893",5
"48425","ENSG00000255899",11
"48426","ENSG00000255900",0
"48427","ENSG00000255902",0
"48428","ENSG00000255903",0
"48429","ENSG00000255905",0
"48430","ENSG00000255909",0
"48431","ENSG00000255910",0
"48432","ENSG00000255913",0
"48433","ENSG00000255915",0
"48434","ENSG00000255916",0
"48435","ENSG00000255919",0
"48436","ENSG00000255920",0
"48437","ENSG00000255921",0
"48438","ENSG00000255923",0
"48439","ENSG00000255927",0
"48440","ENSG00000255928",0
"48441","ENSG00000255929",0
"48442","ENSG00000255931",0
"48443","ENSG00000255933",9
"48444","ENSG00000255940",0
"48445","ENSG00000255944",0
"48446","ENSG00000255945",0
"48447","ENSG00000255946",2
"48448","ENSG00000255947",0
"48449","ENSG00000255949",0
"48450","ENSG00000255951",0
"48451","ENSG00000255958",0
"48452","ENSG00000255959",0
"48453","ENSG00000255960",0
"48454","ENSG00000255963",0
"48455","ENSG00000255964",0
"48456","ENSG00000255965",0
"48457","ENSG00000255966",2
"48458","ENSG00000255967",0
"48459","ENSG00000255968",3
"48460","ENSG00000255970",0
"48461","ENSG00000255972",0
"48462","ENSG00000255973",0
"48463","ENSG00000255974",2
"48464","ENSG00000255976",0
"48465","ENSG00000255977",0
"48466","ENSG00000255980",0
"48467","ENSG00000255982",0
"48468","ENSG00000255983",0
"48469","ENSG00000255986",0
"48470","ENSG00000255987",23
"48471","ENSG00000255988",0
"48472","ENSG00000255989",29
"48473","ENSG00000255990",0
"48474","ENSG00000255991",0
"48475","ENSG00000255992",0
"48476","ENSG00000255993",0
"48477","ENSG00000255994",0
"48478","ENSG00000255995",0
"48479","ENSG00000255996",0
"48480","ENSG00000255998",0
"48481","ENSG00000256001",0
"48482","ENSG00000256004",0
"48483","ENSG00000256005",0
"48484","ENSG00000256006",2
"48485","ENSG00000256007",0
"48486","ENSG00000256008",0
"48487","ENSG00000256011",0
"48488","ENSG00000256013",0
"48489","ENSG00000256014",0
"48490","ENSG00000256018",4
"48491","ENSG00000256019",0
"48492","ENSG00000256020",0
"48493","ENSG00000256021",4
"48494","ENSG00000256022",0
"48495","ENSG00000256024",0
"48496","ENSG00000256025",0
"48497","ENSG00000256028",0
"48498","ENSG00000256029",0
"48499","ENSG00000256030",1
"48500","ENSG00000256031",0
"48501","ENSG00000256034",0
"48502","ENSG00000256035",0
"48503","ENSG00000256037",0
"48504","ENSG00000256039",10
"48505","ENSG00000256040",0
"48506","ENSG00000256041",0
"48507","ENSG00000256043",205
"48508","ENSG00000256044",0
"48509","ENSG00000256045",0
"48510","ENSG00000256049",10
"48511","ENSG00000256050",10
"48512","ENSG00000256053",45
"48513","ENSG00000256056",0
"48514","ENSG00000256060",4
"48515","ENSG00000256061",1
"48516","ENSG00000256062",0
"48517","ENSG00000256064",0
"48518","ENSG00000256066",0
"48519","ENSG00000256069",0
